Police Beat,CRIME_TYPE,CRIME_DESCRIPTION,STAT_VALUE,REPORT_DATE
W1,Larceny-Theft,Larceny-Theft,40,03/01/2009
W1,Assault,Assault,1,03/01/2009
Q3,Larceny-Theft,Larceny-Theft,45,03/01/2009
Q3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,03/01/2009
Q3,Burglary,Burglary,9,03/01/2009
W1,Robbery,Robbery,1,03/01/2009
W1,Rape,Rape,0,03/01/2009
W3,Burglary,Burglary,17,03/01/2009
W3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,03/01/2009
W3,Larceny-Theft,Larceny-Theft,36,03/01/2009
W3,Assault,Assault,2,03/01/2009
W3,Robbery,Robbery,2,03/01/2009
W3,Rape,Rape,0,03/01/2009
S2,Burglary,Burglary,8,03/01/2009
U3,Burglary,Burglary,5,03/01/2009
G2,Burglary,Burglary,6,03/01/2009
R1,Burglary,Burglary,9,03/01/2009
R1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2009
R1,Larceny-Theft,Larceny-Theft,33,03/01/2009
R1,Assault,Assault,1,03/01/2009
R1,Robbery,Robbery,4,03/01/2009
R1,Rape,Rape,0,03/01/2009
R1,Homicide,Homicide,0,03/01/2009
O3,Rape,Rape,0,03/01/2009
O3,Robbery,Robbery,2,03/01/2009
U3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
U3,Larceny-Theft,Larceny-Theft,37,03/01/2009
U3,Assault,Assault,1,03/01/2009
U3,Robbery,Robbery,3,03/01/2009
G2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
K1,Burglary,Burglary,4,03/01/2009
U3,Rape,Rape,0,03/01/2009
U3,Homicide,Homicide,0,03/01/2009
D2,Rape,Rape,0,03/01/2009
D2,Homicide,Homicide,0,03/01/2009
N3,Burglary,Burglary,7,03/01/2009
U1,Rape,Rape,0,03/01/2009
U1,Homicide,Homicide,0,03/01/2009
N3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
N3,Larceny-Theft,Larceny-Theft,45,03/01/2009
N3,Assault,Assault,0,03/01/2009
K1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,03/01/2009
K1,Larceny-Theft,Larceny-Theft,88,03/01/2009
K1,Assault,Assault,1,03/01/2009
K1,Robbery,Robbery,6,03/01/2009
N3,Robbery,Robbery,4,03/01/2009
N3,Rape,Rape,0,03/01/2009
N3,Homicide,Homicide,0,03/01/2009
E2,Burglary,Burglary,4,03/01/2009
K1,Rape,Rape,0,03/01/2009
K1,Homicide,Homicide,0,03/01/2009
G2,Larceny-Theft,Larceny-Theft,42,03/01/2009
M1,Burglary,Burglary,3,03/01/2009
J1,Homicide,Homicide,0,03/01/2009
J1,Rape,Rape,0,03/01/2009
J1,Robbery,Robbery,0,03/01/2009
J1,Assault,Assault,1,03/01/2009
J1,Larceny-Theft,Larceny-Theft,43,03/01/2009
J1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
J1,Burglary,Burglary,6,03/01/2009
C3,Burglary,Burglary,11,03/01/2009
C3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2009
C3,Larceny-Theft,Larceny-Theft,21,03/01/2009
C3,Assault,Assault,1,03/01/2009
C3,Robbery,Robbery,0,03/01/2009
C3,Rape,Rape,1,03/01/2009
C3,Homicide,Homicide,0,03/01/2009
CITYWIDE,Homicide,Homicide,0,03/01/2009
CITYWIDE,Rape,Rape,0,03/01/2009
F1,Homicide,Homicide,0,03/01/2009
F1,Rape,Rape,0,03/01/2009
F1,Robbery,Robbery,2,03/01/2009
F1,Assault,Assault,1,03/01/2009
F1,Larceny-Theft,Larceny-Theft,27,03/01/2009
D1,Homicide,Homicide,0,03/01/2009
D1,Rape,Rape,0,03/01/2009
D1,Robbery,Robbery,0,03/01/2009
D1,Assault,Assault,2,03/01/2009
D1,Larceny-Theft,Larceny-Theft,93,03/01/2009
D1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
D1,Burglary,Burglary,7,03/01/2009
E1,Burglary,Burglary,5,03/01/2009
CITYWIDE,Robbery,Robbery,1,03/01/2009
CITYWIDE,Assault,Assault,1,03/01/2009
B1,Assault,Assault,1,03/01/2009
B1,Larceny-Theft,Larceny-Theft,34,03/01/2009
B1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
CITYWIDE,Larceny-Theft,Larceny-Theft,4,03/01/2009
M2,Burglary,Burglary,1,03/01/2009
M2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
M2,Larceny-Theft,Larceny-Theft,111,03/01/2009
M2,Assault,Assault,3,03/01/2009
M2,Robbery,Robbery,7,03/01/2009
M2,Rape,Rape,0,03/01/2009
M2,Homicide,Homicide,0,03/01/2009
W3,Homicide,Homicide,0,03/01/2009
F1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
O3,Assault,Assault,4,03/01/2009
O3,Larceny-Theft,Larceny-Theft,6,03/01/2009
O3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
O3,Burglary,Burglary,20,03/01/2009
F1,Burglary,Burglary,6,03/01/2009
E1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
E1,Larceny-Theft,Larceny-Theft,28,03/01/2009
E3,Burglary,Burglary,5,03/01/2009
E3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,03/01/2009
E3,Larceny-Theft,Larceny-Theft,27,03/01/2009
E3,Assault,Assault,4,03/01/2009
B1,Homicide,Homicide,0,03/01/2009
B1,Rape,Rape,0,03/01/2009
CITYWIDE,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,03/01/2009
CITYWIDE,Burglary,Burglary,1,03/01/2009
E3,Robbery,Robbery,1,03/01/2009
E3,Rape,Rape,0,03/01/2009
E3,Homicide,Homicide,0,03/01/2009
F2,Burglary,Burglary,5,03/01/2009
F2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
F2,Larceny-Theft,Larceny-Theft,27,03/01/2009
F2,Assault,Assault,1,03/01/2009
F2,Robbery,Robbery,1,03/01/2009
F2,Rape,Rape,0,03/01/2009
F2,Homicide,Homicide,0,03/01/2009
E1,Assault,Assault,2,03/01/2009
E1,Robbery,Robbery,1,03/01/2009
E1,Rape,Rape,0,03/01/2009
E1,Homicide,Homicide,0,03/01/2009
L3,Homicide,Homicide,0,03/01/2009
B2,Homicide,Homicide,0,03/01/2009
B2,Rape,Rape,0,03/01/2009
B2,Robbery,Robbery,1,03/01/2009
B2,Assault,Assault,0,03/01/2009
B2,Larceny-Theft,Larceny-Theft,31,03/01/2009
R2,Burglary,Burglary,14,03/01/2009
R2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
R2,Larceny-Theft,Larceny-Theft,16,03/01/2009
R2,Assault,Assault,4,03/01/2009
R2,Robbery,Robbery,1,03/01/2009
R2,Rape,Rape,0,03/01/2009
R2,Homicide,Homicide,0,03/01/2009
N1,Burglary,Burglary,9,03/01/2009
B2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",10,03/01/2009
B2,Burglary,Burglary,12,03/01/2009
N2,Burglary,Burglary,4,03/01/2009
N2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,03/01/2009
N2,Larceny-Theft,Larceny-Theft,11,03/01/2009
N2,Assault,Assault,1,03/01/2009
N2,Robbery,Robbery,4,03/01/2009
N2,Rape,Rape,1,03/01/2009
N2,Homicide,Homicide,0,03/01/2009
S3,Burglary,Burglary,12,03/01/2009
N1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,03/01/2009
S3,Homicide,Homicide,0,03/01/2009
S3,Rape,Rape,0,03/01/2009
S3,Robbery,Robbery,4,03/01/2009
S3,Assault,Assault,3,03/01/2009
D3,Homicide,Homicide,0,03/01/2009
S3,Larceny-Theft,Larceny-Theft,19,03/01/2009
Q1,Burglary,Burglary,10,03/01/2009
S3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
G3,Homicide,Homicide,0,03/01/2009
G3,Rape,Rape,0,03/01/2009
G3,Robbery,Robbery,4,03/01/2009
G3,Assault,Assault,4,03/01/2009
G3,Larceny-Theft,Larceny-Theft,18,03/01/2009
G3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,03/01/2009
G3,Burglary,Burglary,5,03/01/2009
D3,Rape,Rape,0,03/01/2009
D3,Robbery,Robbery,4,03/01/2009
Q1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
Q1,Larceny-Theft,Larceny-Theft,52,03/01/2009
Q1,Assault,Assault,2,03/01/2009
Q1,Robbery,Robbery,2,03/01/2009
Q1,Rape,Rape,0,03/01/2009
Q1,Homicide,Homicide,0,03/01/2009
K3,Burglary,Burglary,3,03/01/2009
R3,Burglary,Burglary,14,03/01/2009
R3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
R3,Larceny-Theft,Larceny-Theft,51,03/01/2009
R3,Assault,Assault,2,03/01/2009
R3,Robbery,Robbery,1,03/01/2009
R3,Rape,Rape,0,03/01/2009
R3,Homicide,Homicide,0,03/01/2009
K3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,03/01/2009
K3,Larceny-Theft,Larceny-Theft,55,03/01/2009
K3,Assault,Assault,3,03/01/2009
K3,Robbery,Robbery,5,03/01/2009
K3,Rape,Rape,0,03/01/2009
K2,Burglary,Burglary,6,03/01/2009
K2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
K2,Larceny-Theft,Larceny-Theft,19,03/01/2009
K2,Assault,Assault,5,03/01/2009
K2,Robbery,Robbery,2,03/01/2009
K2,Rape,Rape,2,03/01/2009
K2,Homicide,Homicide,0,03/01/2009
E2,Larceny-Theft,Larceny-Theft,47,03/01/2009
E2,Assault,Assault,1,03/01/2009
E2,Robbery,Robbery,3,03/01/2009
E2,Rape,Rape,0,03/01/2009
E2,Homicide,Homicide,0,03/01/2009
U1,Robbery,Robbery,3,03/01/2009
G1,Burglary,Burglary,7,03/01/2009
G1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2009
G1,Larceny-Theft,Larceny-Theft,10,03/01/2009
G1,Assault,Assault,3,03/01/2009
D3,Assault,Assault,1,03/01/2009
D3,Larceny-Theft,Larceny-Theft,49,03/01/2009
D3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2009
D3,Burglary,Burglary,4,03/01/2009
G1,Robbery,Robbery,8,03/01/2009
G1,Rape,Rape,0,03/01/2009
G2,Homicide,Homicide,0,03/01/2009
G2,Rape,Rape,0,03/01/2009
G2,Robbery,Robbery,2,03/01/2009
G2,Assault,Assault,2,03/01/2009
M1,Rape,Rape,0,03/01/2009
M1,Robbery,Robbery,3,03/01/2009
N1,Larceny-Theft,Larceny-Theft,43,03/01/2009
U1,Assault,Assault,2,03/01/2009
U1,Larceny-Theft,Larceny-Theft,34,03/01/2009
U1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,03/01/2009
U1,Burglary,Burglary,20,03/01/2009
N1,Assault,Assault,3,03/01/2009
N1,Robbery,Robbery,4,03/01/2009
N1,Rape,Rape,0,03/01/2009
N1,Homicide,Homicide,0,03/01/2009
D2,Larceny-Theft,Larceny-Theft,75,03/01/2009
D2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,03/01/2009
G1,Homicide,Homicide,0,03/01/2009
O3,Homicide,Homicide,0,03/01/2009
C2,Rape,Rape,0,03/01/2009
C2,Homicide,Homicide,0,03/01/2009
W2,Homicide,Homicide,0,03/01/2009
W2,Rape,Rape,0,03/01/2009
W2,Robbery,Robbery,5,03/01/2009
W2,Assault,Assault,6,03/01/2009
W2,Larceny-Theft,Larceny-Theft,31,03/01/2009
W2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,03/01/2009
W2,Burglary,Burglary,15,03/01/2009
M1,Assault,Assault,4,03/01/2009
S1,Homicide,Homicide,0,03/01/2009
S1,Rape,Rape,0,03/01/2009
S1,Robbery,Robbery,3,03/01/2009
S1,Assault,Assault,0,03/01/2009
S1,Larceny-Theft,Larceny-Theft,11,03/01/2009
S1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2009
K3,Homicide,Homicide,0,03/01/2009
M1,Larceny-Theft,Larceny-Theft,44,03/01/2009
O2,Homicide,Homicide,0,03/01/2009
O2,Rape,Rape,0,03/01/2009
O2,Robbery,Robbery,2,03/01/2009
O2,Assault,Assault,1,03/01/2009
O2,Larceny-Theft,Larceny-Theft,25,03/01/2009
F3,Burglary,Burglary,18,03/01/2009
O2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,03/01/2009
M3,Burglary,Burglary,9,03/01/2009
M3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,03/01/2009
M3,Larceny-Theft,Larceny-Theft,87,03/01/2009
M3,Assault,Assault,3,03/01/2009
M3,Robbery,Robbery,7,03/01/2009
M3,Rape,Rape,0,03/01/2009
M3,Homicide,Homicide,0,03/01/2009
J2,Burglary,Burglary,17,03/01/2009
J2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,03/01/2009
J2,Larceny-Theft,Larceny-Theft,59,03/01/2009
J2,Assault,Assault,4,03/01/2009
O2,Burglary,Burglary,5,03/01/2009
B3,Homicide,Homicide,0,03/01/2009
B3,Rape,Rape,0,03/01/2009
B3,Robbery,Robbery,3,03/01/2009
B3,Assault,Assault,3,03/01/2009
B3,Larceny-Theft,Larceny-Theft,42,03/01/2009
B3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,03/01/2009
B3,Burglary,Burglary,12,03/01/2009
D2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2009
K3,Assault,Assault,2,02/01/2009
K3,Larceny-Theft,Larceny-Theft,45,02/01/2009
K3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2009
K3,Burglary,Burglary,2,02/01/2009
O3,Assault,Assault,2,02/01/2009
O3,Larceny-Theft,Larceny-Theft,14,02/01/2009
O3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2009
O3,Burglary,Burglary,13,02/01/2009
C1,Burglary,Burglary,10,02/01/2009
U3,Homicide,Homicide,0,02/01/2009
G2,Burglary,Burglary,5,02/01/2009
G2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2009
G2,Larceny-Theft,Larceny-Theft,41,02/01/2009
G2,Assault,Assault,6,02/01/2009
G2,Robbery,Robbery,0,02/01/2009
G2,Rape,Rape,0,02/01/2009
G2,Homicide,Homicide,0,02/01/2009
U3,Rape,Rape,1,02/01/2009
U3,Robbery,Robbery,5,02/01/2009
U3,Assault,Assault,1,02/01/2009
U3,Larceny-Theft,Larceny-Theft,25,02/01/2009
U3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
U3,Burglary,Burglary,0,02/01/2009
B1,Rape,Rape,0,02/01/2009
B1,Homicide,Homicide,0,02/01/2009
W1,Homicide,Homicide,0,02/01/2009
Q1,Homicide,Homicide,0,02/01/2009
Q1,Rape,Rape,0,02/01/2009
Q1,Robbery,Robbery,3,02/01/2009
Q1,Assault,Assault,2,02/01/2009
Q1,Larceny-Theft,Larceny-Theft,16,02/01/2009
Q1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2009
Q1,Burglary,Burglary,7,02/01/2009
D3,Homicide,Homicide,0,02/01/2009
D3,Rape,Rape,0,02/01/2009
D3,Robbery,Robbery,4,02/01/2009
D3,Assault,Assault,0,02/01/2009
D3,Larceny-Theft,Larceny-Theft,38,02/01/2009
D3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
D3,Burglary,Burglary,5,02/01/2009
S1,Homicide,Homicide,0,02/01/2009
S1,Rape,Rape,0,02/01/2009
S1,Robbery,Robbery,1,02/01/2009
S1,Assault,Assault,4,02/01/2009
S1,Larceny-Theft,Larceny-Theft,22,02/01/2009
S1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,02/01/2009
S1,Burglary,Burglary,20,02/01/2009
R3,Burglary,Burglary,12,02/01/2009
R3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2009
R3,Larceny-Theft,Larceny-Theft,25,02/01/2009
R3,Assault,Assault,4,02/01/2009
R3,Robbery,Robbery,2,02/01/2009
R3,Rape,Rape,0,02/01/2009
R3,Homicide,Homicide,0,02/01/2009
W2,Homicide,Homicide,2,02/01/2009
W2,Rape,Rape,0,02/01/2009
W2,Robbery,Robbery,3,02/01/2009
W2,Assault,Assault,2,02/01/2009
W2,Larceny-Theft,Larceny-Theft,27,02/01/2009
W2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2009
W2,Burglary,Burglary,14,02/01/2009
B3,Homicide,Homicide,0,02/01/2009
B3,Rape,Rape,0,02/01/2009
B3,Robbery,Robbery,3,02/01/2009
B3,Assault,Assault,1,02/01/2009
B3,Larceny-Theft,Larceny-Theft,55,02/01/2009
B3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",13,02/01/2009
B3,Burglary,Burglary,13,02/01/2009
G1,Burglary,Burglary,13,02/01/2009
G1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2009
G1,Larceny-Theft,Larceny-Theft,20,02/01/2009
G1,Assault,Assault,4,02/01/2009
G1,Robbery,Robbery,3,02/01/2009
G1,Rape,Rape,0,02/01/2009
Q2,Homicide,Homicide,0,02/01/2009
Q2,Rape,Rape,0,02/01/2009
Q2,Robbery,Robbery,1,02/01/2009
Q2,Assault,Assault,0,02/01/2009
Q2,Larceny-Theft,Larceny-Theft,35,02/01/2009
Q2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2009
Q2,Burglary,Burglary,9,02/01/2009
F3,Burglary,Burglary,17,02/01/2009
F3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2009
F3,Larceny-Theft,Larceny-Theft,20,02/01/2009
F3,Assault,Assault,2,02/01/2009
F3,Robbery,Robbery,0,02/01/2009
F3,Rape,Rape,0,02/01/2009
F3,Homicide,Homicide,0,02/01/2009
G1,Homicide,Homicide,0,02/01/2009
L1,Homicide,Homicide,0,02/01/2009
L1,Rape,Rape,1,02/01/2009
L1,Robbery,Robbery,2,02/01/2009
L1,Assault,Assault,3,02/01/2009
L1,Larceny-Theft,Larceny-Theft,24,02/01/2009
L1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,02/01/2009
L1,Burglary,Burglary,12,02/01/2009
R1,Burglary,Burglary,7,02/01/2009
R1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,02/01/2009
R1,Larceny-Theft,Larceny-Theft,23,02/01/2009
R1,Assault,Assault,8,02/01/2009
R1,Robbery,Robbery,6,02/01/2009
R1,Rape,Rape,0,02/01/2009
U1,Burglary,Burglary,12,02/01/2009
U1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2009
U1,Larceny-Theft,Larceny-Theft,31,02/01/2009
U1,Assault,Assault,1,02/01/2009
U1,Robbery,Robbery,1,02/01/2009
U1,Rape,Rape,0,02/01/2009
U1,Homicide,Homicide,0,02/01/2009
W1,Rape,Rape,0,02/01/2009
W1,Robbery,Robbery,1,02/01/2009
W1,Assault,Assault,2,02/01/2009
W1,Larceny-Theft,Larceny-Theft,36,02/01/2009
D1,Homicide,Homicide,0,02/01/2009
D1,Rape,Rape,0,02/01/2009
D1,Robbery,Robbery,2,02/01/2009
D1,Assault,Assault,4,02/01/2009
D1,Larceny-Theft,Larceny-Theft,62,02/01/2009
D1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
D1,Burglary,Burglary,3,02/01/2009
W3,Burglary,Burglary,9,02/01/2009
W3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2009
W3,Larceny-Theft,Larceny-Theft,37,02/01/2009
W3,Assault,Assault,1,02/01/2009
W3,Robbery,Robbery,2,02/01/2009
W3,Rape,Rape,0,02/01/2009
W3,Homicide,Homicide,0,02/01/2009
G3,Homicide,Homicide,1,02/01/2009
G3,Rape,Rape,0,02/01/2009
G3,Robbery,Robbery,5,02/01/2009
G3,Assault,Assault,2,02/01/2009
G3,Larceny-Theft,Larceny-Theft,14,02/01/2009
G3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2009
G3,Burglary,Burglary,3,02/01/2009
R2,Burglary,Burglary,14,02/01/2009
R2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2009
R2,Larceny-Theft,Larceny-Theft,18,02/01/2009
R2,Assault,Assault,1,02/01/2009
R2,Robbery,Robbery,4,02/01/2009
R2,Rape,Rape,0,02/01/2009
R2,Homicide,Homicide,0,02/01/2009
R1,Homicide,Homicide,0,02/01/2009
B2,Homicide,Homicide,0,02/01/2009
B2,Rape,Rape,0,02/01/2009
B2,Robbery,Robbery,1,02/01/2009
B2,Assault,Assault,3,02/01/2009
B2,Larceny-Theft,Larceny-Theft,33,02/01/2009
W1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2009
W1,Burglary,Burglary,12,02/01/2009
N1,Homicide,Homicide,0,02/01/2009
J1,Homicide,Homicide,0,02/01/2009
J1,Rape,Rape,0,02/01/2009
J1,Robbery,Robbery,0,02/01/2009
J1,Assault,Assault,1,02/01/2009
J1,Larceny-Theft,Larceny-Theft,50,02/01/2009
J1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2009
J1,Burglary,Burglary,10,02/01/2009
E1,Burglary,Burglary,5,02/01/2009
B2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,02/01/2009
B2,Burglary,Burglary,9,02/01/2009
Q3,Homicide,Homicide,0,02/01/2009
Q3,Rape,Rape,0,02/01/2009
Q3,Robbery,Robbery,1,02/01/2009
Q3,Assault,Assault,1,02/01/2009
Q3,Larceny-Theft,Larceny-Theft,24,02/01/2009
Q3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2009
Q3,Burglary,Burglary,5,02/01/2009
E1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2009
E1,Larceny-Theft,Larceny-Theft,37,02/01/2009
E1,Assault,Assault,1,02/01/2009
E1,Robbery,Robbery,1,02/01/2009
K1,Homicide,Homicide,0,02/01/2009
K1,Rape,Rape,0,02/01/2009
K1,Robbery,Robbery,3,02/01/2009
K1,Assault,Assault,3,02/01/2009
K1,Larceny-Theft,Larceny-Theft,63,02/01/2009
K1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
K1,Burglary,Burglary,4,02/01/2009
N1,Rape,Rape,1,02/01/2009
N1,Robbery,Robbery,7,02/01/2009
N1,Assault,Assault,1,02/01/2009
N1,Larceny-Theft,Larceny-Theft,42,02/01/2009
N1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2009
N1,Burglary,Burglary,9,02/01/2009
L3,Burglary,Burglary,11,02/01/2009
L3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2009
L3,Larceny-Theft,Larceny-Theft,31,02/01/2009
L3,Assault,Assault,1,02/01/2009
L3,Robbery,Robbery,2,02/01/2009
L3,Rape,Rape,1,02/01/2009
C3,Homicide,Homicide,0,02/01/2009
C3,Rape,Rape,0,02/01/2009
C3,Robbery,Robbery,2,02/01/2009
C3,Assault,Assault,2,02/01/2009
C3,Larceny-Theft,Larceny-Theft,22,02/01/2009
C3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
C3,Burglary,Burglary,16,02/01/2009
E1,Rape,Rape,0,02/01/2009
E1,Homicide,Homicide,0,02/01/2009
C1,Homicide,Homicide,0,02/01/2009
M1,Homicide,Homicide,0,02/01/2009
M1,Rape,Rape,1,02/01/2009
M1,Robbery,Robbery,3,02/01/2009
M1,Assault,Assault,5,02/01/2009
M1,Larceny-Theft,Larceny-Theft,40,02/01/2009
M1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2009
M1,Burglary,Burglary,11,02/01/2009
O2,Burglary,Burglary,2,02/01/2009
O2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2009
O2,Larceny-Theft,Larceny-Theft,27,02/01/2009
O2,Assault,Assault,1,02/01/2009
O2,Robbery,Robbery,0,02/01/2009
O2,Rape,Rape,0,02/01/2009
O2,Homicide,Homicide,0,02/01/2009
F2,Homicide,Homicide,0,02/01/2009
F2,Rape,Rape,0,02/01/2009
F2,Robbery,Robbery,0,02/01/2009
F2,Assault,Assault,0,02/01/2009
F2,Larceny-Theft,Larceny-Theft,26,02/01/2009
F2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2009
F2,Burglary,Burglary,3,02/01/2009
S3,Burglary,Burglary,8,02/01/2009
S3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2009
S3,Larceny-Theft,Larceny-Theft,33,02/01/2009
